catalog_id,name,slug,catalog_url,website_url,tagline,description,categories,is_featured,is_affiliate,published_at,updated_at
cmiubzkwj00fjw171ng0f7ke0,Geoportale MASE,geoportale-mase,https://geospatialcatalog.com/geoportale-mase,http://www.pcn.minambiente.it/GN/,National access point for environmental and territorial information in Italy.,"This national geoportale, managed by the Italian Ministry of Environment and Energy Security (MASE), serves as a central hub for geospatial environmental data. It offers tools for searching metadata, visualizing cartography, and building custom maps using OGC-compliant services.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:10.788Z
cmiuc09n200kuw171qc40rhit,Georgia GIS Data Clearinghouse,georgia-gis-data-clearinghouse,https://geospatialcatalog.com/georgia-gis-data-clearinghouse,https://data.georgiaspatial.org/,A central repository for geospatial data pertaining to the state of Georgia.,"This platform serves as the official Georgia GIS Data Clearinghouse, providing a centralized access point for various geospatial datasets relevant to the state. Users are required to register for an account to access the comprehensive data search page and download available resources.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.900Z
cmiuc0d8100lnw17168bj34km,Georgia GIS Data Clearinghouse,georgia-gis-data-clearinghouse-1,https://geospatialcatalog.com/georgia-gis-data-clearinghouse-1,https://data.georgiaspatial.org/login.asp?CookieTest=2,Provides a central online repository for geospatial data specific to the state of Georgia.,"The Georgia GIS Data Clearinghouse serves as a crucial online portal for users seeking geographic information system data relevant to the state. It facilitates access to a wide array of datasets, supporting various applications and analyses across different sectors within Georgia.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:47.636Z
cmiycmr9e000104l4ldzy43xy,GeoSeer,geoseer,https://geospatialcatalog.com/geoseer,https://www.geoseer.net/,"The spatial data search engine for WMS, WFS, WCS, and WMTS datasets.","GeoSeer functions as a dedicated search engine for spatial web services. It enables users to discover over 3.5 million distinct spatial GIS datasets, including WMS, WFS, WCS, and WMTS, hosted across more than 400,000 live services globally. This tool provides advanced search capabilities, allowing users to find specific data by location, service type, or projection.",Data|Tooling,False,False,2025-12-09T09:58:37.663Z,2025-12-09T09:58:37.667Z
cmiuc20gg00nrw171hj9gber7,Get Information about Schools,get-information-about-schools,https://geospatialcatalog.com/get-information-about-schools,https://get-information-schools.service.gov.uk/,"Find, search, and download information about schools, establishment groups, and governance roles in England.","This service provides a centralized platform for accessing and searching public data related to educational establishments, groups, and governance within England. Users can find detailed information, search for specific entities, and download daily updated datasets for analysis. It serves as a key resource for understanding the structure and performance of the UK education system.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:06.501Z
cmiubztry00h1w171sqkpbutt,GIS and Digital Spatial Data Research Guide,gis-and-digital-spatial-data-research-guide,https://geospatialcatalog.com/gis-and-digital-spatial-data-research-guide,https://libguides.humboldt.edu/c.php?g=303789&p=2026238,A comprehensive guide to California-specific GIS data and spatial resources.,"This research guide provides a curated list of resources for geospatial data focusing on California. It includes links to state-level data portals, specific agency datasets, and university data repositories, serving as a central hub for researchers and the public to discover and access relevant spatial information.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:23.264Z
cmiubzjyd00f5w171ipde7pd0,GIS Program at NCAR,gis-program-at-ncar,https://geospatialcatalog.com/gis-program-at-ncar,http://gisclimatechange.ucar.edu/,Advancing actionable Earth system science with Geographic Information Systems and data visualization.,"The GIS Program at NCAR focuses on applying geospatial technologies to address critical Earth system science challenges, particularly those related to climate change. It develops and provides interactive data visualization tools that help users explore climate anomalies, variability, and future scenarios. This initiative aims to enhance the understanding and communication of complex environmental data.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:10.635Z
cmiuc08ol00kew171nrb0jjwn,GISOost,gisoost,https://geospatialcatalog.com/gisoost,http://www.gisoost.be/home/download.php?MENU=DATA,"Access digital maps and geospatial data for various themes in Oost-Vlaanderen, Belgium.","GISOost provides a central hub for digital maps and geospatial data related to Oost-Vlaanderen, Belgium. Users can explore various themes through interactive geolokets or integrate data directly into their own GIS applications using provided web services. This platform supports diverse applications from environmental planning to mobility analysis.",Data|Tooling,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:42.730Z
cmixgrduq000004l2nwkvx0v2,GISsurfer,gissurfer,https://geospatialcatalog.com/gissurfer,https://gissurfer.com,An accessible online tool for exploring GIS data and creating custom interactive maps without specialized software.,"GISsurfer provides a public service for anyone to easily explore GIS data from various sources, including federal to local levels. It offers a wide array of basemaps, supports custom map link creation, and allows for the generation of georeferenced images. The platform is designed for intuitive use across both mobile and desktop devices.",Data|Tooling,False,False,2025-12-09T09:58:37.663Z,2025-12-09T09:58:37.667Z
cmiuc20ia00nxw171ydcral5o,GLCNMO Land Cover Data,glcnmo-land-cover-data,https://geospatialcatalog.com/glcnmo-land-cover-data,https://globalmaps.github.io/glcnmo.html,"Global Land Cover data in raster format, classifying the entire globe into 20 categories based on FAO's LCCS.","The Global Land Cover by National Mapping Organizations (GLCNMO) provides geospatial land cover information in raster format, classifying the entire globe into 20 categories based on FAO's LCCS. Developed through international collaboration, it offers three versions (2003, 2008, 2013) using MODIS data, allowing for comparisons and integration with other LCCS-based products.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:06.552Z
cmiuc1vcg00n6w171ksa1wobp,GLiM - Global Lithological Map,glim-global-lithological-map,https://geospatialcatalog.com/glim-global-lithological-map,https://www.geo.uni-hamburg.de/en/geologie/forschung/aquatische-geochemie/glim.html,A global dataset providing detailed lithological information for Earth's land surface.,"GLiM is a comprehensive global lithological map project developed by the University of Hamburg. This dataset offers detailed information on the composition of Earth's land surface, serving as a fundamental resource for various geological and environmental studies. It is primarily used for research in areas such as aquatic geochemistry and broader Earth sciences.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:31:58.612Z
cmiubzolk00fsw171zyj7zmkb,Global 1-km Consensus Land Cover,global-1-km-consensus-land-cover,https://geospatialcatalog.com/global-1-km-consensus-land-cover,http://www.earthenv.org/landcover,A global 1-km consensus land-cover product for biodiversity and ecosystem modeling.,"This resource provides global, remote-sensing supported environmental layers at 1-km resolution for assessing status and trends in biodiversity, ecosystems, and climate. It offers two versions of consensus land-cover datasets, integrating multiple satellite products.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:17.602Z
cmiuc2f3i00qcw1717c2vk4pc,Global 30m Height Above Nearest Drainage (HAND),global-30m-height-above-nearest-drainage-hand,https://geospatialcatalog.com/global-30m-height-above-nearest-drainage-hand,https://registry.opendata.aws/glo-30-hand/,A global 30m resolution terrain model providing height above nearest drainage for near-worldwide land coverage.,"The Global 30m Height Above Nearest Drainage (HAND) dataset offers near-worldwide land coverage at 30-meter resolution. It is a terrain model that normalizes topography to relative heights along drainage networks, indicating local drainage potentials. Produced from the Copernicus GLO-30 Public DEM, each pixel value represents the vertical distance to the nearest drainage.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:32:25.246Z
cmiuc0bmp00l8w171z28ftu2x,Global Forest Change,global-forest-change,https://geospatialcatalog.com/global-forest-change,http://earthenginepartners.appspot.com/science-2013-global-forest/download_v1.2.html,Download global forest extent and change data derived from Landsat images for 2000-2014.,"This resource provides access to version 1.2 of the Global Forest Change dataset, offering detailed information on forest extent and loss from 2000 through 2014. The data is derived from time-series analysis of Landsat imagery, with updates incorporating Landsat 8 OLI for more recent years. Users can download the dataset and are encouraged to register for updates.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:47.403Z
cmiuc0bmp00l7w171043enyrn,Global Lakes and Wetlands Database,global-lakes-and-wetlands-database,https://geospatialcatalog.com/global-lakes-and-wetlands-database,https://www.worldwildlife.org/pages/global-lakes-and-wetlands-database,"WWF and the Center for Environmental Systems Research, University of Kassel, Germany created the Global Lakes and Wetlands Database (GLWD).","The Global Lakes and Wetlands Database (GLWD) was developed by WWF and the Center for Environmental Systems Research, University of Kassel, Germany. This database provides comprehensive geospatial information on lakes and wetlands worldwide, crucial for environmental research and conservation efforts. It serves as a vital resource for understanding global aquatic ecosystems and their distribution.",Data,False,False,2025-12-06T13:29:55.538Z,2025-12-06T13:30:47.402Z
