osm_type,osm_id,lon,lat,man_made,tower_type,operator,name,radio,mobile_phone,tags_json,tower_id
node,14017237793,112.7151749,2.0132098,tower,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""tower"", ""tower:construction"": ""lattice"", ""tower:type"": ""communication""}",MY_N14017237793
node,3765699308,113.0806067,3.2175726,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N3765699308
node,3765699325,113.0808642,3.217278,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N3765699325
node,3765699324,113.0811646,3.2181671,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N3765699324
node,3765691973,113.0823502,3.2183679,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N3765691973
node,3765686551,113.0861777,3.2199319,communications_tower,,,,UNKNOWN,,"{""man_made"": ""communications_tower""}",MY_N3765686551
node,12265504950,113.4353616,3.3699375,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12265504950
node,12265504949,113.4359258,3.3695948,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12265504949
node,13104827528,113.5112131,2.6639979,tower,communication,,Tungun Talipon,LTE,yes,"{""communication:4g"": ""yes"", ""communication:mobile"": ""yes"", ""communication:mobile_phone"": ""yes"", ""height"": ""30"", ""man_made"": ""tower"", ""mimics"": ""flagpole"", ""name"": ""Tungun Talipon"", ""tower:construction"": ""steel"", ""tower:type"": ""communication""}",MY_N13104827528
node,12266043339,113.5577804,3.4499893,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12266043339
node,4971032710,113.7476067,2.7257854,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""source"": ""DigitalGlobe standard"", ""tower:type"": ""communication""}",MY_N4971032710
node,12270851329,113.793027,4.0640694,mast,communication,,,UNKNOWN,,"{""communication:television"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12270851329
node,11482095447,113.8413294,4.0603736,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11482095447
node,11484371222,113.8485145,4.0625887,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11484371222
node,12124802651,113.8843277,3.8695236,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12124802651
node,11482649670,113.9238949,4.244054,mast,communication,,,UNKNOWN,,"{""communication:television"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11482649670
node,12419607083,113.9240811,4.2452329,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12419607083
node,12120294219,113.9356416,4.2609182,mast,communication,,,UNKNOWN,,"{""communication:radio"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12120294219
node,12116945444,113.9586528,4.3013622,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12116945444
node,11730767539,113.9654239,4.3085974,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11730767539
node,12260551262,113.9659704,4.0947331,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12260551262
node,11463362309,113.9669279,4.3192878,tower,communication,,,UNKNOWN,,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",MY_N11463362309
node,11496601911,113.9726797,4.3624345,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11496601911
node,11496601910,113.9727112,4.3619872,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11496601910
node,11727753196,113.972722,4.3237263,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11727753196
node,12084295135,113.9729175,4.3726288,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12084295135
node,12407437060,113.9739523,4.3446442,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12407437060
node,11794540712,113.974329,4.3174933,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11794540712
node,12058759613,113.9743319,4.3883591,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12058759613
node,11496879857,113.975761,4.3643009,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11496879857
node,12110472263,113.977493,4.3984058,mast,,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:construction"": ""metal""}",MY_N12110472263
node,12238462274,113.9794338,4.33518,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12238462274
node,12063268241,113.9798875,4.3480886,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12063268241
node,11795630828,113.9806056,4.3678684,mast,communication,,,UNKNOWN,,"{""communication:television"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11795630828
node,11487000566,113.9809671,4.3783346,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11487000566
node,12273248580,113.9824349,4.3486718,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12273248580
node,11496907513,113.9826861,4.1255055,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11496907513
node,11584058118,113.9829595,4.3738691,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11584058118
node,12205012364,113.9832681,4.3230831,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12205012364
node,12408552579,113.9834656,4.3281521,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12408552579
node,12177011821,113.9836072,4.3238229,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12177011821
node,12177011820,113.98376,4.3241712,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12177011820
node,12177011819,113.984064,4.3245991,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12177011819
node,11875484220,113.9841106,4.5732675,mast,communication,,MYY 5G DNB (DQMIR0772),NR,,"{""communication:5g"": ""yes"", ""man_made"": ""mast"", ""name"": ""MYY 5G DNB (DQMIR0772)"", ""tower:type"": ""communication""}",MY_N11875484220
way,1235093106,113.9841253,4.3266536,tower,communication,,Menara Kawalan Trafik Udara,UNKNOWN,,"{""building"": ""yes"", ""building:levels"": ""5"", ""communication:air_traffic_radar"": ""yes"", ""man_made"": ""tower"", ""name"": ""Menara Kawalan Trafik Udara"", ""tower:construction"": ""concrete"", ""tower:type"": ""communication""}",MY_W1235093106
node,12177011818,113.9842106,4.324918,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12177011818
node,12408785870,113.98479,4.341766,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12408785870
node,12121993477,113.9855285,4.3309554,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12121993477
node,12231992517,113.9860284,4.3016354,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12231992517
node,11502197115,113.9868605,4.3992464,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11502197115
node,11774742821,113.9871581,4.3824867,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11774742821
node,11774742770,113.9879418,4.3826325,mast,communication,,,UNKNOWN,,"{""communication:radio"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11774742770
node,12141554109,113.988112,4.3889176,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12141554109
node,12222591751,113.9881578,4.3332582,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12222591751
node,11802478955,113.9884963,4.3547046,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11802478955
node,12222591771,113.9887491,4.3345359,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12222591771
node,12284563602,113.9891459,4.3895382,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12284563602
node,11653038151,113.9893697,4.3999655,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11653038151
node,12222591752,113.9894534,4.3361922,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12222591752
node,11465075859,113.9897022,4.3223039,mast,monitoring,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""monitoring""}",MY_N11465075859
node,12222591753,113.9899372,4.3372386,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12222591753
node,12112838716,113.9900021,4.3603929,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12112838716
node,12243059849,113.9902481,4.523302,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12243059849
node,11528285260,113.9911028,4.3486017,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11528285260
node,11536997187,113.9912062,4.3046637,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11536997187
node,12105659133,113.9914314,4.3757588,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12105659133
node,12433988983,113.9916201,4.3983889,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12433988983
node,12284680509,113.9920731,4.3036217,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12284680509
node,12284680513,113.9921845,4.3038641,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12284680513
node,12513784874,113.9923887,4.3428212,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12513784874
node,11524986796,113.9929122,4.3177837,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11524986796
node,12103811729,113.9933183,4.3034129,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12103811729
node,12102882755,113.9937337,4.2965617,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12102882755
node,12001114536,113.9944022,4.3856666,mast,communication,,,UNKNOWN,,"{""communication:television"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12001114536
node,12001114555,113.9945017,4.3864669,mast,observation,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""observation""}",MY_N12001114555
node,12273280525,113.9949588,4.3520406,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12273280525
node,12090303865,113.9951198,4.4002467,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12090303865
node,11875484221,113.9955801,4.571927,mast,communication,,MYY 5G DNB (DQMIR0726),NR,,"{""communication:5g"": ""yes"", ""man_made"": ""mast"", ""name"": ""MYY 5G DNB (DQMIR0726)"", ""tower:type"": ""communication""}",MY_N11875484221
node,12275922702,113.995933,4.4055863,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12275922702
node,11494365614,113.9966757,4.3459945,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11494365614
node,11530928262,113.9976889,4.3282389,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11530928262
node,11513739731,113.9980186,4.4163228,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11513739731
node,11536997297,113.99861,4.3197693,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11536997297
node,12146143720,113.9987733,4.4090744,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12146143720
node,11747587796,113.9997821,4.4030563,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11747587796
node,11478359637,114.0004077,4.493632,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11478359637
node,11500414303,114.0004661,4.4083148,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11500414303
node,11806114326,114.0012255,4.4106551,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11806114326
node,11770524376,114.0012823,4.4052733,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11770524376
node,12117702098,114.0015778,4.4618829,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12117702098
node,12097503031,114.0017302,4.422365,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12097503031
node,11755867459,114.002277,4.3729448,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11755867459
node,12106117448,114.0041285,4.4191986,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12106117448
node,12312150904,114.0043664,4.4655702,mast,communication,,,UNKNOWN,,"{""communication:radio"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12312150904
node,12304257938,114.0051284,4.4330443,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12304257938
node,11475792788,114.0052521,4.4267392,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11475792788
node,12309364294,114.0056497,4.4703322,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12309364294
node,12040151716,114.005684,4.4149461,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12040151716
node,11479281286,114.0058144,4.3494414,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11479281286
node,12309364295,114.0060543,4.4707962,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12309364295
node,12309364296,114.0062307,4.4698296,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12309364296
node,11815789148,114.0063589,4.4281066,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11815789148
node,12309364297,114.0066241,4.4703115,mast,lighting,,,UNKNOWN,,"{""man_made"": ""mast"", ""tower:type"": ""lighting""}",MY_N12309364297
node,12135759497,114.0067353,4.5510242,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12135759497
node,11808712034,114.007542,4.4212001,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11808712034
node,12160448277,114.0075466,4.4485481,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12160448277
node,12411576424,114.0082968,4.4322553,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12411576424
node,12093626517,114.0083253,4.4915528,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12093626517
node,12250265699,114.0086003,4.4673304,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12250265699
node,11479281285,114.0091589,4.3517485,mast,communication,,,UNKNOWN,,"{""communication:television"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11479281285
node,12316486573,114.0096411,4.4357208,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N12316486573
node,11610007739,114.0096496,4.4225432,mast,communication,,,UNKNOWN,yes,"{""communication:mobile_phone"": ""yes"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",MY_N11610007739
